USERID,SHOPID,ARRIVAL_TIME
9318,10576,20140817142514
9318,10554,20140817115322
2563,8998,20140817151626
8407,4340,20140817151538
2637,9043,20140811194158
2637,9043,20140817110430
5547,11449,20140811161948
634,7752,20140817164309
634,3836,20140817184054
9942,9435,20140811174313
5906,1901,20140811115422
5906,1982,20140817185642
5906,1982,20140817142654
5906,3292,20140811181346
5906,1982,20140811122833
834,1669,20140811134900
834,9604,20140817155622
7767,4883,20140811124520
7767,3755,20140817180325
5528,4331,20140811112734
2998,3571,20140811140140
4056,10813,20140811110707
4056,10843,20140817165347
4056,11777,20140817110834
4056,10813,20140811150721
7141,7369,20140811112520
927,5039,20140817144235
927,4840,20140817102140
3984,11544,20140811115606
3984,11544,20140811175537
3984,11640,20140811153029
3984,6419,20140811132103
7623,9515,20140811154529
7623,9515,20140811172914
2253,5295,20140811103631
2253,10746,20140817162423
2253,5295,20140811160905
2253,5295,20140811145842
795,4966,20140811101224
2605,659,20140817172456
8499,1765,20140811161020
6669,938,20140811163554
6669,718,20140817112207
6669,938,20140811183909
9621,9192,20140811120654
9621,4753,20140817190358
9621,26,20140811133319
5316,6225,20140811113925
5316,11640,20140817111732
5316,11505,20140811172743
5316,693,20140811144025
2027,5295,20140817110535
6985,9268,20140817124608
8909,9110,20140817115358
1808,8907,20140811112047
1808,996,20140811174943
4941,9004,20140811105658
4941,4923,20140811181034
4941,3826,20140811120403
3404,2149,20140817130241
3404,2149,20140817122909
3404,2149,20140817110712
6843,534,20140811113222
6843,4876,20140811153318
4092,11601,20140811160205
4092,11544,20140817155337
4092,11544,20140817100739
5619,8995,20140811151947
6594,520,20140817105015
6594,7303,20140817143322
1596,7998,20140811114803
906,7758,20140811105623
4044,5042,20140811155310
2154,3537,20140817170638
1172,2008,20140811111506
3811,5971,20140817153728
7834,5497,20140811170505
5773,8931,20140811171324
8062,8972,20140811122350
1113,7962,20140811161038
8998,1632,20140811172621
6968,4969,20140811101049
6020,7310,20140811175635
2185,9148,20140811185341
6461,5382,20140817130350
6461,10759,20140817122329
6461,9296,20140817112307
6461,7987,20140817102226
9848,3778,20140811114033
9848,5020,20140817180707
3797,649,20140817115716
8671,6615,20140817161650
2030,6129,20140811172709
3944,5028,20140817103439
2866,2552,20140811155600
4940,9309,20140811174211
4940,9150,20140817174355
3029,4940,20140817182049
9476,6662,20140811145840
9476,11196,20140817141028
7959,7998,20140811144230
1312,9090,20140811133229
1312,7973,20140817192254
550,9280,20140811101405
7087,144,20140811130848
7393,5502,20140811100942
6746,11634,20140811155213
8180,4631,20140811115606
8791,10494,20140811163935
926,9117,20140811111901
3803,9296,20140817193430
3803,9296,20140817162635
3803,9296,20140817153209
4727,10494,20140811133005
1774,10484,20140811142027
3661,634,20140811161410
3661,10494,20140817100250
9472,9256,20140817135738
8003,9043,20140811110445
1510,4587,20140811145507
6193,6662,20140811181901
4222,5007,20140811105819
5956,2142,20140811115041
5956,8912,20140817180244
4025,10503,20140811113140
3302,3787,20140811113806
6313,3095,20140811113120
8237,7922,20140811164454
9579,5338,20140811165643
4110,6599,20140811162347
9270,3795,20140811112203
6186,3497,20140817185710
5949,7955,20140817165911
4710,1749,20140811162319
4710,1749,20140817170224
8168,3855,20140811165528
2479,6431,20140811103858
6752,10494,20140817162947
1856,29,20140811165400
8136,30,20140811162803
1154,634,20140811155519
242,3850,20140817134242
9882,6484,20140811111411
9882,6484,20140817114105
6243,1723,20140811150124
1749,26,20140811142849
278,6626,20140811100157
4678,3127,20140811165329
2789,8886,20140817135855
6146,4340,20140811112520
4491,10503,20140811194557
534,7961,20140811190940
3609,1029,20140811113202
3609,2168,20140811140628
4115,9263,20140811112113
3629,1784,20140811125950
3629,3137,20140817165650
7873,9573,20140811154015
5453,7946,20140817191220
8982,4216,20140811114755
1910,6093,20140811140425
7387,936,20140811155314
5879,1689,20140811122455
1470,1059,20140817134208
6702,9043,20140817130643
8840,10900,20140817182155
8454,843,20140817150620
7712,6738,20140817142608
7712,6763,20140817151559
2860,8869,20140811124825
2860,8870,20140811132813
2332,5278,20140811155206
6980,5042,20140811182507
9522,524,20140811110350
6953,5197,20140811141428
1023,9875,20140811165303
8169,3223,20140811181357
6328,7987,20140811164314
8581,9303,20140811171538
3710,29,20140811170523
8065,7141,20140811102802
8065,7141,20140817140903
4059,9118,20140817174750
4059,5985,20140817190656
1459,11640,20140811103848
1389,7356,20140817112849
6807,10634,20140811160851
1336,10677,20140811105612
9361,10985,20140811152527
4372,6515,20140811100217
9566,3074,20140811185944
9566,11699,20140817175809
3308,7308,20140817151045
9000,4636,20140811191043
6352,9647,20140811172003
677,9006,20140811185245
9600,18,20140811125711
8229,7962,20140811114010
4218,9768,20140811103637
2752,9148,20140811162153
2752,9090,20140817101049
7617,9197,20140811145713
7152,9025,20140811193818
6143,8886,20140817102451
8098,8775,20140817165700
2230,9889,20140817114728
8653,9296,20140811105642
2662,3127,20140811115811
7777,1919,20140817102139
423,3266,20140811102314
9788,9007,20140817182950
9788,8980,20140817103051
5975,3537,20140811102117
6710,1217,20140811150227
1992,3232,20140811170602
8515,10503,20140811140103
8515,10503,20140817150205
9002,10670,20140811100134
2437,10494,20140811101624
321,9646,20140811142302
5612,11825,20140811141913
9743,8697,20140811122746
3605,9199,20140811170111
1477,4947,20140811110814
5459,8697,20140811115411
4197,718,20140811160509
2575,9289,20140817101759
2575,11449,20140817122113
2658,4617,20140811165008
5887,1622,20140811103525
3155,9922,20140811175203
1114,3745,20140811133941
3747,7932,20140811174743
2586,422,20140817114030
1054,7998,20140811104353
7126,3836,20140811142036
7126,10571,20140817105928
7126,33,20140811165819
7126,9260,20140811154548
2844,307,20140817144000
1467,9142,20140811133932
1467,1906,20140817142732
9906,8998,20140811135154
7178,7587,20140811172111
2041,9256,20140817113656
7538,9228,20140811111501
6875,524,20140811111146
2711,7163,20140811104940
6865,8066,20140811135846
4438,7955,20140817113855
4528,5540,20140811140453
9012,7130,20140811180836
1212,1778,20140811164756
1212,26,20140817100735
2087,5497,20140811121002
6717,10634,20140817135351
5888,915,20140817160605
2164,10576,20140811145929
9360,7307,20140817192126
203,4915,20140811103003
203,10488,20140811130447
1354,7981,20140811115514
8241,5924,20140811113133
3685,8002,20140811142505
1852,5146,20140811113108
6223,5342,20140811135414
6223,7390,20140817192628
8932,9147,20140811115333
6210,5099,20140817122841
5455,938,20140811152030
8579,1784,20140811124430
8579,9647,20140817143406
6676,10495,20140811114745
6676,3,20140817113913
3388,5042,20140811155712
2638,7922,20140811130257
7840,882,20140811104510
4635,8794,20140811143945
8807,6638,20140811181046
4030,9900,20140817161818
5987,5028,20140811131750
9331,9588,20140817174030
7049,11512,20140811172238
1437,7303,20140811172618
4013,11544,20140811113858
2434,10413,20140817115004
4901,8018,20140817100304
1376,2071,20140811194602
909,2127,20140817120416
2987,10480,20140811145822
9236,4929,20140817191851
9236,3853,20140817173631
8256,11910,20140811134513
9065,8954,20140811163523
6373,3724,20140811103245
134,4471,20140811175923
4097,9194,20140811142152
4079,7303,20140811165649
5820,8979,20140811131050
5820,4849,20140817131657
5820,8979,20140817122638
5820,8979,20140817102850
290,29,20140811131649
290,5903,20140817172850
290,4911,20140817134237
9340,8866,20140817154409
4139,10534,20140811173438
8699,9251,20140817170137
8699,11479,20140817143624
5404,8066,20140811133716
9510,3815,20140811143115
940,7985,20140811190256
206,3776,20140811165934
1633,11039,20140811104748
6081,6312,20140817183159
6081,6312,20140817175537
6081,6312,20140817143902
4308,7587,20140811133133
7097,9340,20140811135531
7097,4900,20140817124456
7097,9215,20140811183141
7638,5033,20140811175027
8002,3727,20140811145129
8002,3735,20140811170355
2644,1029,20140811134344
5022,6294,20140811130156
5022,6302,20140817120530
6972,9170,20140811112046
5631,6023,20140811162138
3945,4340,20140811170857
2425,656,20140811145511
3921,540,20140811111244
3921,11388,20140817101327
1728,4610,20140811162720
1728,9021,20140817173314
3842,4234,20140817190815
8968,8058,20140817133102
3646,3292,20140811171928
6643,972,20140811104341
3424,3732,20140811160644
3424,7975,20140817165047
8881,889,20140811151119
2351,7492,20140811132240
9708,11273,20140811173653
9708,6709,20140817150245
2716,3776,20140811154718
9548,10985,20140811183224
4886,3334,20140811131237
2896,3548,20140811193519
7990,9328,20140811114635
9048,4684,20140811143055
1350,10560,20140811152348
849,5131,20140811193356
8172,3452,20140811171610
8172,3452,20140817181015
3628,5197,20140811142903
5150,558,20140811111557
291,9157,20140811142841
5265,5626,20140817152117
1724,10508,20140811110258
1066,11640,20140811102148
2744,7517,20140817180404
8311,4609,20140811190418
5643,9151,20140811140842
1534,934,20140811175331
2199,3772,20140817172919
957,5618,20140811152045
7207,9070,20140811174051
3875,3836,20140811114950
7260,9124,20140817124920
2616,9124,20140817171030
6144,9147,20140811105319
6911,10495,20140811121814
6031,6336,20140811123508
2350,5303,20140811101429
272,9666,20140817130355
4829,11626,20140811161810
4829,11640,20140817163948
2391,9312,20140811161917
7605,9845,20140817105451
3380,4306,20140817161457
3537,9152,20140811121513
4250,1632,20140811170324
4250,8829,20140817163435
4250,974,20140817110429
782,9159,20140811185753
7507,7333,20140811183307
6449,5197,20140811124747
7106,9335,20140817173028
9049,9323,20140817110536
4912,5345,20140811171217
659,10494,20140817160321
8893,9006,20140817190358
6935,3785,20140811193541
3293,8979,20140817145201
8245,9197,20140811125738
8245,3748,20140811134205
6832,7302,20140811130831
6832,7302,20140811172506
678,4933,20140811122757
8140,7302,20140811180847
1167,4882,20140817154349
1167,4882,20140817174602
5159,4882,20140811100324
5159,4882,20140817123637
3718,9057,20140811160351
3718,9057,20140817150315
3636,9057,20140817165308
3636,9159,20140817114249
3636,9067,20140817103105
4995,3833,20140817193211
4995,9067,20140817144835
4995,9067,20140817121758
4995,9159,20140817111036
4876,9230,20140811121338
4876,9230,20140817135400
4876,9230,20140817111817
1256,9095,20140811110547
1256,9095,20140811143436
1256,7935,20140811120346
5177,9130,20140817141906
5177,9130,20140817110650
4981,9130,20140811105311
4981,9130,20140811111345
4934,565,20140817104724
4934,9048,20140817172314
1699,9095,20140811111912
3295,7945,20140811114452
3295,4882,20140817185653
3295,9130,20140817143956
7431,10494,20140811153955
7431,3836,20140817194530
7431,3836,20140817152223
7431,7987,20140817142131
4553,9116,20140811105054
4553,9130,20140817151347
4553,3836,20140817104226
7232,4998,20140811185220
2906,9219,20140811131446
538,3762,20140811110219
538,663,20140817165934
538,663,20140817141132
538,9035,20140817134812
538,9057,20140817120424
538,7966,20140811150526
538,8010,20140811144117
538,663,20140811134825
2267,422,20140817123424
3458,7985,20140811131017
2978,4954,20140811191111
3707,8506,20140811101435
6135,8506,20140811101231
2642,4964,20140811101537
9145,3846,20140811161231
4087,7510,20140811191541
1220,11626,20140811175858
9346,7390,20140811102445
3789,10675,20140811145511
3789,10667,20140811181729
6112,5136,20140817194351
4028,11849,20140811150113
3173,9287,20140811144718
5972,10503,20140817160119
4557,524,20140811154735
8305,10490,20140811133054
8305,4866,20140817165047
9466,9296,20140811172302
5254,5120,20140811144848
5254,5120,20140811170959
4536,6566,20140817181529
1667,7307,20140811144413
6305,9079,20140811111054
6177,549,20140811105743
5855,7277,20140817151251
3914,4947,20140817190339
4674,3762,20140811101917
4674,9273,20140817171825
4674,10490,20140817133025
599,558,20140817111405
163,10510,20140811174924
129,6445,20140817170020
7013,5,20140817173945
9162,9695,20140811171437
744,6523,20140811114332
8173,10682,20140811185621
5491,5295,20140811144231
6553,12,20140811152759
6516,9496,20140817143756
4100,5565,20140811142628
4100,5342,20140817190851
4100,5342,20140817105139
1290,8984,20140811105035
1290,8984,20140817104339
787,181,20140811173920
3660,4836,20140817193102
2547,8709,20140811193109
1746,10402,20140817155607
9558,10610,20140817172514
5511,10503,20140817175917
8607,8993,20140817113931
9375,9467,20140811131349
8814,5258,20140811142541
3076,9194,20140817115241
1664,11688,20140811133408
8522,514,20140811161706
8522,3204,20140817152859
8210,9329,20140817110052
3261,5295,20140811175829
3261,10754,20140817111450
9161,9814,20140817142149
9161,1982,20140817124628
9698,11004,20140817145712
4722,10471,20140811115537
4722,4404,20140817152554
5464,11574,20140817102142
7628,7946,20140811160141
6228,6207,20140811143230
2141,10615,20140817193702
2141,10576,20140817164759
3243,7315,20140817151349
3243,9156,20140817135932
174,9272,20140811104552
5907,934,20140817125600
2130,4861,20140811113018
7380,3249,20140817141059
7184,11289,20140811111332
6246,4846,20140811143438
3844,3075,20140811135040
3711,681,20140817102930
7666,3,20140811134517
9937,8058,20140817171955
9749,7399,20140811115006
8922,515,20140811105842
2201,9567,20140811103041
1069,6738,20140811121626
7641,5823,20140817173235
7641,5823,20140817163845
3953,3536,20140811101012
5378,11437,20140817100845
6482,7390,20140811110543
8691,5035,20140811101255
9927,8993,20140817155823
5863,3880,20140811123935
1639,9119,20140811155017
1639,4437,20140817162259
1639,3864,20140811170808
9916,12,20140811150129
8785,3452,20140817193104
3887,4966,20140811105149
7514,10638,20140811164248
3075,11233,20140811160600
4731,1846,20140811133935
1177,9695,20140811110709
6298,9900,20140811135540
6630,3,20140817162916
9379,693,20140811105117
9449,9814,20140817165302
1837,9496,20140811115354
9512,693,20140811154330
5507,11894,20140811140630
6069,9147,20140811134605
7418,1864,20140817115316
4803,9855,20140811155722
4803,3405,20140811160431
428,5257,20140811194759
428,5257,20140817105704
7943,11,20140817191354
1464,4539,20140811152353
3234,8994,20140811100821
3234,9335,20140817151504
5617,3755,20140811111516
5617,6120,20140817103352
6130,7946,20140817180502
6130,9337,20140817160036
2135,11603,20140811184955
2135,6445,20140817135855
2829,9058,20140817194615
2829,0,20140817174934
969,11859,20140811165210
543,5002,20140811114516
21,4867,20140811100006
4027,8931,20140811150655
8796,9067,20140811165351
9230,6133,20140817173103
4721,3871,20140811143833
4721,9340,20140811190043
1672,9303,20140817122001
1305,10648,20140811183315
6599,9116,20140811113951
8924,9961,20140811124343
8924,7310,20140817154731
8924,7310,20140817125159
7860,5742,20140817172543
7860,7419,20140817104103
5267,514,20140811120531
7037,11189,20140811154814
5733,9194,20140811164347
5720,6662,20140811185850
4656,6043,20140811111237
6566,5733,20140811161341
9467,9035,20140817163034
230,8877,20140817172618
294,8062,20140817164305
7751,9170,20140817125839
2334,7348,20140811135131
2772,8058,20140811143004
6134,693,20140811104407
9702,9855,20140811161605
2617,9117,20140811170449
1392,7786,20140811113614
1392,9858,20140811131410
1229,8992,20140811120338
9314,9250,20140817160818
1964,5544,20140817100602
1964,10773,20140817170717
8826,8066,20140811104830
8826,8066,20140817175319
8826,2168,20140811130046
7852,4459,20140811172335
7964,9116,20140817104635
2873,258,20140811112002
9036,10993,20140811145512
9036,4518,20140811161632
6035,9435,20140811161747
9282,9116,20140811152930
5187,5738,20140811102518
1105,11531,20140811162656
1105,11531,20140817171611
3082,11437,20140811111314
1589,9151,20140811130150
1138,549,20140811131839
2524,9129,20140811104620
2524,4518,20140817132208
4987,9211,20140811111843
751,9328,20140817161755
609,9176,20140811121100
9585,5078,20140811121251
6528,4437,20140811145030
6649,558,20140817115805
4928,9496,20140811125101
5262,7155,20140811111758
1216,5152,20140811125307
9581,3815,20140811131513
2013,9593,20140811185416
3031,1888,20140811105259
3031,3087,20140811110206
5833,549,20140811103639
5833,9124,20140817170903
1862,9102,20140811152326
8050,7141,20140811162956
2919,7141,20140817160248
5667,6140,20140817180805
2490,5354,20140811152459
3133,9467,20140811134922
1868,1765,20140811190113
9142,4862,20140811103919
9142,7967,20140817101813
2849,3536,20140817181459
4075,9281,20140811135542
4075,524,20140817152147
4075,7998,20140817102850
9771,974,20140811144615
3597,519,20140811111746
7614,3811,20140811165254
7881,3732,20140811110536
7881,3732,20140817165808
7881,9055,20140817141315
7881,3732,20140817130119
4783,9006,20140811174845
7908,3826,20140811100729
8855,7318,20140817102930
6998,4883,20140817104825
8444,9519,20140817111644
6764,10975,20140817102113
3446,33,20140817114533
9097,3537,20140817103931
3555,6566,20140811185455
3810,7987,20140811132054
3810,3836,20140817155621
3810,3836,20140817133144
3810,7987,20140817103811
4744,4929,20140811113150
4744,4972,20140817123939
2377,4882,20140811163931
2377,4882,20140817141225
9183,4857,20140811141625
9183,9095,20140817162553
9183,9116,20140817121015
7386,3785,20140811102215
7386,8005,20140817101515
7386,7998,20140811154616
1873,9608,20140811123646
8945,11574,20140817105821
2912,8899,20140811151615
2912,8899,20140817132254
8594,4915,20140811185541
8057,9270,20140811153950
7463,9524,20140811162744
606,9086,20140811135529
4944,11760,20140811134103
2999,5197,20140811102914
5417,9567,20140817134823
7753,4296,20140817194926
8550,9119,20140811122350
2674,9875,20140817121406
2550,10503,20140811154015
71,9285,20140811154926
3238,4838,20140811115156
1765,634,20140811105417
1765,4952,20140817171328
1765,4952,20140817162831
1765,4952,20140817151407
2504,4923,20140811114103
9865,6161,20140811165400
3484,11598,20140811191715
8967,9197,20140811101712
6499,1104,20140817125410
6499,4404,20140817144405
6499,1101,20140817135229
1879,9866,20140811172137
8032,9117,20140811141322
3103,9116,20140811171629
7792,3024,20140811122506
7792,4401,20140811162153
7792,4306,20140811140555
4602,9340,20140811135319
840,799,20140811190341
840,18,20140817111350
5213,5264,20140811122359
5213,5872,20140817131723
1049,9038,20140811105338
1049,9723,20140817134211
1049,9038,20140817123942
4346,2142,20140811144307
9177,4948,20140811175327
3342,711,20140811151346
30,4459,20140811164456
3047,8775,20140817165803
5551,5030,20140811134800
7304,3864,20140811101017
7304,4883,20140817100228
3787,5099,20140811110625
3787,5099,20140817105533
1412,9340,20140811174959
1412,7950,20140817172819
1412,9057,20140817165117
9232,10610,20140817191149
5344,7317,20140817192334
1474,9116,20140817143302
1474,4438,20140817125807
58,7356,20140811124551
58,3826,20140817193750
9260,9152,20140811171922
9260,9025,20140817113048
80,11910,20140811174712
3701,4937,20140811185527
6812,3361,20140811130724
6812,3361,20140811184140
6303,4214,20140817174442
3280,5576,20140811125405
3816,3755,20140811104758
2403,6701,20140811123554
1399,9309,20140817145051
8597,10617,20140817164318
1391,3536,20140811101431
1391,3427,20140817143644
55,7229,20140817183500
821,8697,20140817181116
821,974,20140817153954
3343,1995,20140811185845
3343,3258,20140817130501
568,7975,20140811144340
9584,4753,20140811194852
1367,656,20140811104501
440,5194,20140817133553
571,3795,20140811182823
2449,9203,20140811113504
2449,8984,20140817182824
7978,649,20140811153634
7978,9127,20140811160449
8092,649,20140811144355
8334,383,20140811111007
6995,7483,20140811141405
9451,3023,20140811113328
9451,7987,20140811132917
8887,4902,20140811110419
8887,10939,20140817140852
1418,11053,20140817191403
1418,10986,20140817161754
6510,9084,20140811115801
1402,3836,20140811150946
1402,9286,20140817155147
1402,9079,20140817114421
1402,3836,20140811192750
1402,4857,20140811163902
1106,8506,20140811140728
1106,4214,20140817102552
8602,4437,20140811192317
7831,11690,20140811164619
7831,11702,20140817183958
512,11825,20140811121807
512,11825,20140817181419
512,11825,20140817164912
512,11825,20140817130519
512,11825,20140811193701
512,11825,20140811175201
512,11825,20140811145825
3963,11021,20140811111136
8988,9049,20140811124319
2527,8058,20140817132817
7237,9197,20140817100110
8234,1046,20140811110834
8234,8058,20140817155810
8234,8058,20140817140703
7416,4214,20140811101116
7416,1217,20140811154128
9430,9266,20140817125935
7093,7915,20140811143351
7093,7312,20140817144106
7093,7915,20140817132810
7093,9029,20140811154820
9433,7315,20140817180636
7962,5919,20140811142827
7962,11266,20140817130415
8213,8010,20140811154417
8213,9215,20140817140243
8213,9281,20140817112657
8244,9230,20140811142107
6542,4966,20140811121639
6542,565,20140817185834
6542,565,20140817162901
6542,7967,20140811153108
783,5042,20140811162029
783,3771,20140817140751
5708,8002,20140811131345
5708,9194,20140817180733
5708,7946,20140817175353
1335,4867,20140811151947
1335,4923,20140817160452
1335,3836,20140817132212
1335,3817,20140811171738
8842,7312,20140811113920
2514,5029,20140817161817
5099,9340,20140811113846
7136,9192,20140817141809
7061,8745,20140817102654
2720,181,20140811163547
2720,6662,20140817163443
2720,181,20140817135941
2720,7231,20140811180814
7921,5669,20140811122838
7921,9259,20140817164143
2054,11825,20140811153622
4312,11894,20140811134005
9275,3787,20140811100809
6579,9057,20140811104531
6579,7302,20140817145112
6579,7302,20140817105114
4014,7276,20140811130626
4014,9199,20140817130506
657,3787,20140811173102
657,9151,20140817191556
657,9151,20140817173825
657,7987,20140817151559
657,9151,20140817130715
5368,10494,20140811134747
5368,4857,20140817143533
5368,4857,20140817122813
3736,9151,20140811130628
3736,9151,20140817151435
7497,9057,20140811100815
7497,9057,20140817150814
7497,9151,20140817121423
5403,9079,20140817170450
5403,7935,20140817121713
661,7987,20140811123913
661,524,20140817175624
661,524,20140817135522
3957,7987,20140811131040
3957,4857,20140817170143
3957,7987,20140817163536
3957,9225,20140817144941
3957,4947,20140817110832
9479,7962,20140811102648
9298,9006,20140811144836
9298,9113,20140811151450
5077,9006,20140817125015
104,9006,20140811112915
5707,4987,20140811174452
5707,9006,20140817164705
1566,9006,20140811162001
307,4987,20140811173038
5586,9119,20140811172835
5586,9067,20140817161913
1654,3821,20140811105921
1654,9119,20140817112452
4187,9057,20140811113516
4187,7987,20140817135909
8437,9124,20140811135813
8437,9250,20140817184149
3598,6431,20140811111106
3598,7399,20140817180123
9,10772,20140811162352
2427,2072,20140811140730
8801,3791,20140811142148
7021,4966,20140811195329
8102,3185,20140811120559
1029,6208,20140811183630
3384,7483,20140811100703
8313,11574,20140811112818
5514,520,20140811101147
5514,5146,20140817181432
9158,4923,20140811120359
5937,11512,20140817163322
5937,11714,20140817125409
4544,7942,20140811130011
51,9250,20140817123253
3641,4627,20140811132953
3641,4501,20140817185159
3879,1632,20140811140825
2145,3405,20140817114008
8546,1919,20140817133453
11,5870,20140811145501
6034,9646,20140811143609
6034,9047,20140817103548
4899,9079,20140811192057
4899,9135,20140817181301
136,3791,20140817170351
5394,9182,20140811190335
8350,3776,20140811102130
7367,1712,20140817145755
1120,1670,20140811182745
8542,8697,20140817172058
8542,1632,20140817130827
8542,1632,20140817104026
4412,6336,20140811105111
2467,6431,20140817113049
2467,11640,20140817102431
1792,7350,20140811141636
1792,7973,20140817135217
5598,9768,20140811175303
7532,10382,20140811112400
12,8989,20140811113133
8511,7310,20140817195031
1327,5295,20140811184019
432,10634,20140811102940
4855,3571,20140817165200
4855,7786,20140817143134
857,8829,20140811100550
2111,7967,20140811111112
1267,4846,20140817144721
8552,7946,20140811155338
3457,1029,20140811114501
3457,8031,20140817161307
3457,2071,20140817103830
4771,6239,20140811120014
1815,558,20140811185451
5115,9117,20140811100649
2835,3744,20140811111611
9859,3791,20140811173851
9859,7977,20140817110206
1211,8794,20140817143132
2083,4309,20140817174044
1936,10534,20140817120845
1518,8998,20140811132231
8715,4925,20140811103623
1157,4753,20140811174807
1157,11934,20140817101406
2834,6626,20140811161327
9283,7905,20140811165139
4902,9025,20140811183137
5259,3856,20140811142536
7615,565,20140817100412
3739,9286,20140811120928
9157,7333,20140811104252
6978,3118,20140811124102
6978,3118,20140817192526
6946,3548,20140811170228
6576,7367,20140811183703
5526,9147,20140811112646
8352,4883,20140811115338
8498,4448,20140817162744
5173,8066,20140811100630
3277,659,20140817162245
7264,9299,20140811114714
2099,1791,20140817151753
620,9079,20140811174548
7323,4919,20140811173130
2774,8872,20140817161321
2774,8872,20140817150441
6426,7966,20140811113531
6426,10413,20140817142009
6426,4306,20140817125621
8992,3766,20140811154224
9051,4393,20140817124816
9051,4393,20140817114933
6275,10977,20140811182646
6275,5924,20140817164423
6275,10994,20140817143817
6485,545,20140811114601
6022,3537,20140817160722
5567,9293,20140811131019
4597,9900,20140811144644
8846,4911,20140817111703
7575,5311,20140811105547
6274,10610,20140817185519
3357,3157,20140811154119
5369,6566,20140811173048
7453,549,20140811134446
9487,9161,20140817115950
8009,10387,20140811151852
8637,9147,20140811152939
3645,8958,20140811114621
8804,11011,20140811155616
2552,4920,20140811140144
3431,7344,20140817144853
2338,9079,20140811165518
1142,4885,20140817181645
8387,11437,20140817123223
6541,3771,20140817180817
7907,7896,20140811104637
4665,9141,20140817145603
9429,3727,20140811114728
8252,7973,20140811190125
1950,3431,20140811112311
1950,9900,20140811171257
8078,7472,20140811112028
8078,6993,20140811171026
9868,5206,20140811171650
9155,3440,20140811121044
7254,10503,20140811190748
697,7978,20140811141821
4778,9824,20140811124232
4778,429,20140817142442
3112,9007,20140811130214
7069,4966,20140811105237
8111,4742,20140817171105
1593,3571,20140817174817
8583,7510,20140811171500
8583,11640,20140817125546
9723,3028,20140811141329
7071,3773,20140811112236
7816,1046,20140817192405
5234,4947,20140811102840
5234,3292,20140817144052
5234,8068,20140817134424
1123,3015,20140811173218
1123,3015,20140811184149
5991,10610,20140811110955
6697,2242,20140817112231
5411,9588,20140811161250
5411,9162,20140817184733
2651,9515,20140811134741
4103,3536,20140811164920
5525,10471,20140811110311
600,9147,20140811104723
9918,7899,20140811171513
9353,2142,20140811171536
1807,1632,20140817161647
5370,10831,20140811100431
5873,3826,20140811160203
1038,2332,20140817100205
8027,5030,20140811150449
3772,5208,20140817125428
3772,10610,20140817165017
3772,5208,20140817143005
3772,10554,20140817135810
3852,26,20140817153434
3852,7315,20140817123509
6338,7987,20140811121646
1147,7998,20140811140201
2629,4691,20140811125553
2629,11289,20140817112901
1904,8859,20140817144520
7853,7524,20140811122006
7853,7261,20140817161532
3755,9215,20140811111219
3755,26,20140811121107
8051,9026,20140817110324
8292,1265,20140817151819
5200,9220,20140811174957
5425,10831,20140811125714
5425,5714,20140817110330
1641,9627,20140817142526
4885,9289,20140811195817
2648,8066,20140811104844
9255,4753,20140817183930
7546,934,20140811172245
7118,11894,20140817132758
4785,9057,20140817161538
4436,9161,20140811131013
7322,4438,20140817164210
6359,7946,20140811103449
1647,7980,20140811151815
1647,7981,20140817185703
4775,11931,20140811105227
2290,3387,20140817140232
8309,5042,20140811154636
8309,9265,20140817165015
7596,7975,20140817152450
2006,33,20140811195548
1726,4518,20140811103603
1726,11011,20140817153039
5709,10985,20140811110209
4976,5118,20140811155219
9820,9171,20140811145408
9001,9009,20140811111000
9001,9014,20140811154329
9001,3771,20140811140241
7806,10634,20140811191057
7806,10510,20140817122458
6339,10746,20140811112254
6339,10746,20140817161817
1819,5764,20140811135209
4410,10831,20140811184101
780,7163,20140811103821
5803,6626,20140811185751
9452,3028,20140811115250
9452,9470,20140817192848
9452,9470,20140817111219
2259,5264,20140811103729
8473,11273,20140811114644
2770,7987,20140811163801
303,520,20140811143400
935,9043,20140817143421
8776,9220,20140817105123
8776,9110,20140817181558
8485,882,20140811115150
8485,882,20140817132119
4566,7418,20140811114711
4566,10831,20140817171330
5935,5618,20140811104553
3712,8058,20140811132934
6374,9627,20140811170715
6546,10771,20140817191934
6546,10680,20140817101602
6182,6662,20140811114054
6182,6662,20140817162016
5419,11894,20140811133432
5419,11894,20140817180921
5419,11894,20140817123038
5437,9333,20140817192750
5437,7318,20140817115626
5037,3853,20140817150315
7667,7276,20140811175721
6253,9151,20140817150101
1020,7987,20140811111556
9138,4966,20140811111715
9138,9093,20140817125100
5600,527,20140811175814
5600,4882,20140817173026
5600,7967,20140817110405
413,4458,20140817102358
8354,9067,20140817151324
8354,4299,20140817132243
3655,4937,20140817120255
4996,7967,20140817135238
6053,9110,20140817134247
3212,3791,20140811193742
3212,3791,20140817115752
9494,3836,20140817161307
9494,4947,20140817112335
5756,3864,20140817172220
6307,3791,20140817143647
1700,11531,20140811181216
7279,3484,20140811185450
531,9152,20140811132043
531,4900,20140817164443
8688,7303,20140817193045
5303,10387,20140811153151
5303,10387,20140817141031
5303,10387,20140817134644
5303,10387,20140817114459
5303,10387,20140817102339
9458,8709,20140811103019
6278,9218,20140811124019
3038,7975,20140811153901
3038,7975,20140817172844
2682,11036,20140817171237
4719,8066,20140811103712
4719,8066,20140817184527
