USERID,SHOPID,ARRIVAL_TIME
8405.0,0.0,20140811120336
8405.0,0.0,20140811161723
3105.0,0.0,20140811134947
1355.0,0.0,20140811171306
1355.0,0.0,20140817155418
1355.0,0.0,20140817141159
3251.0,0.0,20140811163811
3251.0,0.0,20140817175557
3700.0,664.0,20140811115454
9105.0,1910.0,20140811144524
9105.0,664.0,20140817140006
8487.0,0.0,20140811150259
8487.0,0.0,20140817192423
2903.0,0.0,20140811105104
1666.0,0.0,20140817164413
1515.0,0.0,20140811102443
1515.0,0.0,20140817125811
6866.0,1888.0,20140817184158
6866.0,1888.0,20140817174949
6866.0,1888.0,20140817154417
9874.0,0.0,20140811192311
9874.0,0.0,20140817152747
5590.0,648.0,20140811154402
6860.0,0.0,20140811100006
3304.0,0.0,20140811120951
3304.0,0.0,20140817174623
3304.0,0.0,20140817114638
9005.0,0.0,20140811191047
585.0,0.0,20140811115003
3946.0,0.0,20140811125324
3946.0,0.0,20140817125541
5901.0,0.0,20140811131149
3101.0,0.0,20140811111621
3101.0,0.0,20140817124632
722.0,1910.0,20140817155327
2172.0,0.0,20140811123425
7998.0,0.0,20140817182809
7998.0,0.0,20140817104156
2221.0,0.0,20140811142254
2221.0,0.0,20140817151046
4254.0,664.0,20140811160513
1821.0,0.0,20140817160615
9446.0,0.0,20140811192016
9446.0,0.0,20140817190148
4684.0,0.0,20140811152559
9025.0,664.0,20140811172228
8054.0,0.0,20140817110800
3156.0,0.0,20140811173917
542.0,0.0,20140817121106
5045.0,0.0,20140811124025
6003.0,0.0,20140811105805
6564.0,0.0,20140811155147
5181.0,0.0,20140811105426
7886.0,0.0,20140811110911
1311.0,1910.0,20140811155835
3756.0,0.0,20140811172746
5397.0,0.0,20140811172458
1479.0,1910.0,20140811120737
419.0,1910.0,20140817131745
3297.0,0.0,20140817103118
2451.0,1910.0,20140811111329
9796.0,0.0,20140811114832
4385.0,0.0,20140817155622
4490.0,0.0,20140811112959
6925.0,0.0,20140811101131
2766.0,0.0,20140811180926
2766.0,0.0,20140817185311
2766.0,664.0,20140817152830
2362.0,0.0,20140817174113
9926.0,0.0,20140811121145
9880.0,0.0,20140811153131
3003.0,0.0,20140811134156
8112.0,1910.0,20140811120000
656.0,0.0,20140811164605
1591.0,0.0,20140817102146
1591.0,0.0,20140817142317
1591.0,0.0,20140817110152
622.0,664.0,20140811153111
9373.0,0.0,20140811105541
6209.0,0.0,20140817100936
1820.0,0.0,20140811120851
1820.0,648.0,20140817105950
6704.0,0.0,20140811183838
3010.0,0.0,20140811125309
4757.0,0.0,20140811101139
2460.0,0.0,20140811102353
5918.0,0.0,20140817180323
5918.0,648.0,20140817164757
4592.0,0.0,20140811160210
295.0,0.0,20140811150453
9190.0,1888.0,20140817163900
3553.0,0.0,20140811105145
3553.0,1910.0,20140817111305
2764.0,0.0,20140817184439
2764.0,0.0,20140817112200
5026.0,0.0,20140811185521
8366.0,0.0,20140817162653
8366.0,0.0,20140817132544
4466.0,0.0,20140811120854
7950.0,0.0,20140811111144
7950.0,0.0,20140817103727
4658.0,0.0,20140811183421
182.0,0.0,20140817171203
9173.0,0.0,20140811104201
5571.0,0.0,20140817164507
6072.0,1910.0,20140811134405
5365.0,0.0,20140811105819
387.0,0.0,20140811111312
387.0,0.0,20140817100335
8146.0,0.0,20140817145622
4318.0,1893.0,20140817121711
6960.0,0.0,20140811110013
5938.0,0.0,20140811153511
5938.0,1910.0,20140817164755
5938.0,0.0,20140817153858
2058.0,0.0,20140811121111
3287.0,0.0,20140811114855
329.0,0.0,20140817111621
4832.0,0.0,20140811143517
5704.0,0.0,20140817153840
5704.0,0.0,20140817101241
1159.0,0.0,20140811121145
2840.0,0.0,20140811133233
3804.0,0.0,20140811180944
7224.0,0.0,20140817100423
7519.0,0.0,20140811115303
7519.0,1910.0,20140817132920
7519.0,0.0,20140817102854
1914.0,0.0,20140811104648
1790.0,0.0,20140811105844
5129.0,0.0,20140811103013
5114.0,0.0,20140811120731
1338.0,0.0,20140817112523
5280.0,0.0,20140811115430
2459.0,0.0,20140817110418
2728.0,0.0,20140811150019
7406.0,0.0,20140817145659
1634.0,0.0,20140817132829
6571.0,0.0,20140817181812
8171.0,1910.0,20140811173157
4903.0,0.0,20140817182342
1940.0,0.0,20140811131323
1940.0,0.0,20140817183415
7822.0,0.0,20140811105259
1628.0,0.0,20140811113346
2685.0,0.0,20140817102621
8751.0,1942.0,20140811131106
2862.0,0.0,20140811125228
1365.0,0.0,20140811100650
2052.0,0.0,20140811135208
7728.0,648.0,20140817195438
3796.0,1910.0,20140811155357
3796.0,0.0,20140817163022
3796.0,0.0,20140817102146
9286.0,0.0,20140811133629
9286.0,0.0,20140817130554
9286.0,0.0,20140817122919
9744.0,0.0,20140817143709
9757.0,0.0,20140811145233
7648.0,0.0,20140811195453
388.0,0.0,20140811175700
1704.0,0.0,20140817115711
6610.0,0.0,20140811140136
2409.0,0.0,20140811110757
1507.0,0.0,20140811110701
2604.0,0.0,20140817165551
2604.0,0.0,20140817131906
2604.0,0.0,20140817121633
8704.0,0.0,20140811163326
3125.0,0.0,20140817180022
3146.0,0.0,20140811102209
3519.0,0.0,20140817133341
6520.0,0.0,20140811195217
1385.0,0.0,20140811114530
1385.0,0.0,20140817145401
2822.0,0.0,20140811101808
8784.0,0.0,20140811191929
4137.0,0.0,20140817102816
4992.0,0.0,20140817114802
9309.0,0.0,20140811115100
3203.0,0.0,20140811151437
3203.0,0.0,20140817125401
7704.0,0.0,20140811150832
7704.0,0.0,20140811190506
7238.0,664.0,20140817173010
2634.0,0.0,20140811113854
9664.0,0.0,20140811190530
8730.0,0.0,20140811113228
5033.0,1910.0,20140811115728
197.0,0.0,20140811122418
4207.0,0.0,20140817191614
457.0,0.0,20140817190037
5294.0,0.0,20140811170900
5294.0,0.0,20140817141403
2787.0,0.0,20140811174618
475.0,0.0,20140817120337
5796.0,648.0,20140817193211
2971.0,0.0,20140811164803
3194.0,0.0,20140811104250
8312.0,0.0,20140811140234
6282.0,0.0,20140811104815
4419.0,1910.0,20140811170556
5017.0,1910.0,20140811112623
7954.0,1910.0,20140811110446
2174.0,0.0,20140811135340
2577.0,1910.0,20140811112601
4970.0,0.0,20140817161912
5682.0,0.0,20140811185349
5137.0,1910.0,20140811120840
7250.0,0.0,20140811120153
6519.0,1942.0,20140817143008
859.0,0.0,20140811143448
8549.0,0.0,20140811172552
3435.0,0.0,20140811164047
5818.0,0.0,20140811152931
8805.0,1910.0,20140811133051
2788.0,0.0,20140811181603
6772.0,0.0,20140811152032
2983.0,0.0,20140811103529
3244.0,0.0,20140811110247
5314.0,0.0,20140817110825
4202.0,0.0,20140811145304
4006.0,0.0,20140811105518
3835.0,0.0,20140811152459
8337.0,0.0,20140811103050
5449.0,0.0,20140811160250
4212.0,0.0,20140811120758
7627.0,0.0,20140811154809
7226.0,0.0,20140811154029
9941.0,0.0,20140811124302
4949.0,0.0,20140811103150
7340.0,0.0,20140817172010
7340.0,0.0,20140817165909
6240.0,0.0,20140817110047
6240.0,648.0,20140817120049
6005.0,0.0,20140811121354
6005.0,0.0,20140811145008
1901.0,0.0,20140811120223
5279.0,0.0,20140811101321
5028.0,0.0,20140811163530
5028.0,0.0,20140817110206
5603.0,0.0,20140811183147
7523.0,0.0,20140811145124
9688.0,0.0,20140817142658
9934.0,0.0,20140811120530
2000.0,0.0,20140811195917
9318.0,0.0,20140811164234
9318.0,0.0,20140817142514
9318.0,0.0,20140817115322
2563.0,0.0,20140817151626
8407.0,0.0,20140817151538
2637.0,0.0,20140811194158
2637.0,0.0,20140817110430
5547.0,0.0,20140811161948
634.0,0.0,20140817164309
634.0,0.0,20140817184054
9942.0,664.0,20140811174313
5906.0,0.0,20140811115422
5906.0,0.0,20140817185642
5906.0,0.0,20140817142654
5906.0,0.0,20140811181346
5906.0,0.0,20140811122833
834.0,0.0,20140811134900
834.0,0.0,20140817155622
7767.0,0.0,20140811124520
7767.0,0.0,20140817180325
5528.0,0.0,20140811112734
2998.0,0.0,20140811140140
4056.0,1910.0,20140811110707
4056.0,1910.0,20140817165347
4056.0,664.0,20140817110834
4056.0,1910.0,20140811150721
7141.0,0.0,20140811112520
927.0,1910.0,20140817144235
927.0,0.0,20140817102140
3984.0,0.0,20140811115606
3984.0,0.0,20140811175537
3984.0,0.0,20140811153029
3984.0,0.0,20140811132103
7623.0,1910.0,20140811154529
7623.0,1910.0,20140811172914
2253.0,0.0,20140811103631
2253.0,664.0,20140817162423
2253.0,0.0,20140811160905
2253.0,0.0,20140811145842
795.0,0.0,20140811101224
2605.0,0.0,20140817172456
8499.0,0.0,20140811161020
6669.0,1888.0,20140811163554
6669.0,1888.0,20140817112207
6669.0,1888.0,20140811183909
9621.0,0.0,20140811120654
9621.0,4617.0,20140817190358
9621.0,0.0,20140811133319
5316.0,0.0,20140811113925
5316.0,0.0,20140817111732
5316.0,0.0,20140811172743
5316.0,0.0,20140811144025
2027.0,0.0,20140817110535
6985.0,0.0,20140817124608
8909.0,0.0,20140817115358
1808.0,0.0,20140811112047
1808.0,0.0,20140811174943
4941.0,0.0,20140811105658
4941.0,0.0,20140811181034
4941.0,0.0,20140811120403
3404.0,0.0,20140817130241
3404.0,0.0,20140817122909
3404.0,0.0,20140817110712
6843.0,0.0,20140811113222
6843.0,0.0,20140811153318
4092.0,0.0,20140811160205
4092.0,0.0,20140817155337
4092.0,648.0,20140817100739
5619.0,0.0,20140811151947
6594.0,1910.0,20140817105015
6594.0,0.0,20140817143322
1596.0,0.0,20140811114803
906.0,1910.0,20140811105623
4044.0,0.0,20140811155310
2154.0,0.0,20140817170638
1172.0,0.0,20140811111506
3811.0,0.0,20140817153728
7834.0,0.0,20140811170505
5773.0,0.0,20140811171324
8062.0,0.0,20140811122350
1113.0,0.0,20140811161038
8998.0,1888.0,20140811172621
6968.0,0.0,20140811101049
6020.0,0.0,20140811175635
2185.0,0.0,20140811185341
6461.0,0.0,20140817130350
6461.0,0.0,20140817122329
6461.0,0.0,20140817112307
6461.0,0.0,20140817102226
9848.0,0.0,20140811114033
9848.0,0.0,20140817180707
3797.0,648.0,20140817115716
8671.0,0.0,20140817161650
2030.0,1910.0,20140811172709
3944.0,0.0,20140817103439
2866.0,0.0,20140811155600
4940.0,0.0,20140811174211
4940.0,0.0,20140817174355
3029.0,0.0,20140817182049
9476.0,0.0,20140811145840
9476.0,0.0,20140817141028
7959.0,0.0,20140811144230
1312.0,0.0,20140811133229
1312.0,0.0,20140817192254
550.0,0.0,20140811101405
7087.0,0.0,20140811130848
7393.0,0.0,20140811100942
6746.0,0.0,20140811155213
8180.0,0.0,20140811115606
8791.0,0.0,20140811163935
926.0,0.0,20140811111901
3803.0,0.0,20140817193430
3803.0,0.0,20140817162635
3803.0,0.0,20140817153209
4727.0,0.0,20140811133005
1774.0,0.0,20140811142027
3661.0,0.0,20140811161410
3661.0,0.0,20140817100250
9472.0,0.0,20140817135738
8003.0,0.0,20140811110445
1510.0,0.0,20140811145507
6193.0,0.0,20140811181901
4222.0,0.0,20140811105819
5956.0,0.0,20140811115041
5956.0,0.0,20140817180244
4025.0,0.0,20140811113140
3302.0,0.0,20140811113806
6313.0,1910.0,20140811113120
8237.0,0.0,20140811164454
9579.0,0.0,20140811165643
4110.0,1910.0,20140811162347
9270.0,0.0,20140811112203
6186.0,0.0,20140817185710
5949.0,648.0,20140817165911
4710.0,0.0,20140811162319
4710.0,0.0,20140817170224
8168.0,0.0,20140811165528
2479.0,0.0,20140811103858
6752.0,0.0,20140817162947
1856.0,0.0,20140811165400
8136.0,0.0,20140811162803
1154.0,0.0,20140811155519
242.0,0.0,20140817134242
9882.0,0.0,20140811111411
9882.0,0.0,20140817114105
6243.0,0.0,20140811150124
1749.0,0.0,20140811142849
278.0,0.0,20140811100157
4678.0,1910.0,20140811165329
2789.0,0.0,20140817135855
6146.0,0.0,20140811112520
4491.0,0.0,20140811194557
534.0,0.0,20140811190940
3609.0,0.0,20140811113202
3609.0,0.0,20140811140628
4115.0,0.0,20140811112113
3629.0,0.0,20140811125950
3629.0,0.0,20140817165650
7873.0,0.0,20140811154015
5453.0,0.0,20140817191220
8982.0,664.0,20140811114755
1910.0,0.0,20140811140425
7387.0,1942.0,20140811155314
5879.0,0.0,20140811122455
1470.0,0.0,20140817134208
6702.0,0.0,20140817130643
8840.0,1910.0,20140817182155
8454.0,664.0,20140817150620
7712.0,0.0,20140817142608
7712.0,0.0,20140817151559
2860.0,0.0,20140811124825
2860.0,0.0,20140811132813
2332.0,0.0,20140811155206
6980.0,0.0,20140811182507
9522.0,0.0,20140811110350
6953.0,0.0,20140811141428
1023.0,0.0,20140811165303
8169.0,0.0,20140811181357
6328.0,0.0,20140811164314
8581.0,0.0,20140811171538
3710.0,0.0,20140811170523
8065.0,0.0,20140811102802
8065.0,0.0,20140817140903
4059.0,0.0,20140817174750
4059.0,0.0,20140817190656
1459.0,0.0,20140811103848
1389.0,0.0,20140817112849
6807.0,0.0,20140811160851
1336.0,0.0,20140811105612
9361.0,0.0,20140811152527
4372.0,0.0,20140811100217
9566.0,664.0,20140811185944
9566.0,1910.0,20140817175809
3308.0,1893.0,20140817151045
9000.0,0.0,20140811191043
6352.0,0.0,20140811172003
677.0,0.0,20140811185245
9600.0,0.0,20140811125711
8229.0,0.0,20140811114010
4218.0,0.0,20140811103637
2752.0,0.0,20140811162153
2752.0,0.0,20140817101049
7617.0,0.0,20140811145713
7152.0,648.0,20140811193818
6143.0,0.0,20140817102451
8098.0,0.0,20140817165700
2230.0,0.0,20140817114728
8653.0,0.0,20140811105642
2662.0,1910.0,20140811115811
7777.0,0.0,20140817102139
423.0,0.0,20140811102314
9788.0,0.0,20140817182950
9788.0,0.0,20140817103051
5975.0,0.0,20140811102117
6710.0,1910.0,20140811150227
1992.0,0.0,20140811170602
8515.0,0.0,20140811140103
8515.0,0.0,20140817150205
9002.0,0.0,20140811100134
2437.0,0.0,20140811101624
321.0,0.0,20140811142302
5612.0,0.0,20140811141913
9743.0,648.0,20140811122746
3605.0,0.0,20140811170111
1477.0,0.0,20140811110814
5459.0,648.0,20140811115411
4197.0,1888.0,20140811160509
2575.0,0.0,20140817101759
2575.0,0.0,20140817122113
2658.0,0.0,20140811165008
5887.0,1893.0,20140811103525
3155.0,0.0,20140811175203
1114.0,0.0,20140811133941
3747.0,0.0,20140811174743
2586.0,0.0,20140817114030
1054.0,0.0,20140811104353
7126.0,0.0,20140811142036
7126.0,0.0,20140817105928
7126.0,0.0,20140811165819
7126.0,0.0,20140811154548
2844.0,0.0,20140817144000
1467.0,0.0,20140811133932
1467.0,0.0,20140817142732
9906.0,0.0,20140811135154
7178.0,1893.0,20140811172111
2041.0,0.0,20140817113656
7538.0,0.0,20140811111501
6875.0,0.0,20140811111146
2711.0,0.0,20140811104940
6865.0,0.0,20140811135846
4438.0,0.0,20140817113855
4528.0,0.0,20140811140453
9012.0,0.0,20140811180836
1212.0,664.0,20140811164756
1212.0,0.0,20140817100735
2087.0,0.0,20140811121002
6717.0,0.0,20140817135351
5888.0,0.0,20140817160605
2164.0,0.0,20140811145929
9360.0,0.0,20140817192126
203.0,0.0,20140811103003
203.0,0.0,20140811130447
1354.0,0.0,20140811115514
8241.0,0.0,20140811113133
3685.0,0.0,20140811142505
1852.0,0.0,20140811113108
6223.0,0.0,20140811135414
6223.0,0.0,20140817192628
8932.0,0.0,20140811115333
6210.0,0.0,20140817122841
5455.0,1888.0,20140811152030
8579.0,0.0,20140811124430
8579.0,0.0,20140817143406
6676.0,0.0,20140811114745
6676.0,0.0,20140817113913
3388.0,0.0,20140811155712
2638.0,0.0,20140811130257
7840.0,648.0,20140811104510
4635.0,0.0,20140811143945
8807.0,0.0,20140811181046
4030.0,0.0,20140817161818
5987.0,0.0,20140811131750
9331.0,0.0,20140817174030
7049.0,0.0,20140811172238
1437.0,0.0,20140811172618
4013.0,0.0,20140811113858
2434.0,0.0,20140817115004
4901.0,0.0,20140817100304
1376.0,0.0,20140811194602
909.0,0.0,20140817120416
2987.0,0.0,20140811145822
9236.0,0.0,20140817191851
9236.0,0.0,20140817173631
8256.0,0.0,20140811134513
9065.0,0.0,20140811163523
6373.0,0.0,20140811103245
134.0,0.0,20140811175923
4097.0,0.0,20140811142152
4079.0,0.0,20140811165649
5820.0,0.0,20140811131050
5820.0,0.0,20140817131657
5820.0,648.0,20140817122638
5820.0,0.0,20140817102850
290.0,0.0,20140811131649
290.0,0.0,20140817172850
290.0,0.0,20140817134237
9340.0,0.0,20140817154409
4139.0,0.0,20140811173438
8699.0,0.0,20140817170137
8699.0,0.0,20140817143624
5404.0,0.0,20140811133716
9510.0,0.0,20140811143115
940.0,1910.0,20140811190256
206.0,1910.0,20140811165934
1633.0,0.0,20140811104748
6081.0,0.0,20140817183159
6081.0,0.0,20140817175537
6081.0,0.0,20140817143902
4308.0,1893.0,20140811133133
7097.0,0.0,20140811135531
7097.0,0.0,20140817124456
7097.0,0.0,20140811183141
7638.0,0.0,20140811175027
8002.0,0.0,20140811145129
8002.0,0.0,20140811170355
2644.0,0.0,20140811134344
5022.0,0.0,20140811130156
5022.0,0.0,20140817120530
6972.0,0.0,20140811112046
5631.0,0.0,20140811162138
3945.0,0.0,20140811170857
2425.0,0.0,20140811145511
3921.0,0.0,20140811111244
3921.0,0.0,20140817101327
1728.0,0.0,20140811162720
1728.0,0.0,20140817173314
3842.0,1910.0,20140817190815
8968.0,0.0,20140817133102
3646.0,0.0,20140811171928
6643.0,1991.0,20140811104341
3424.0,0.0,20140811160644
3424.0,0.0,20140817165047
8881.0,0.0,20140811151119
2351.0,0.0,20140811132240
9708.0,0.0,20140811173653
9708.0,664.0,20140817150245
2716.0,1910.0,20140811154718
9548.0,0.0,20140811183224
4886.0,0.0,20140811131237
2896.0,0.0,20140811193519
7990.0,0.0,20140811114635
9048.0,0.0,20140811143055
1350.0,0.0,20140811152348
849.0,0.0,20140811193356
8172.0,0.0,20140811171610
8172.0,0.0,20140817181015
3628.0,0.0,20140811142903
5150.0,0.0,20140811111557
291.0,0.0,20140811142841
5265.0,1910.0,20140817152117
1724.0,0.0,20140811110258
1066.0,0.0,20140811102148
2744.0,0.0,20140817180404
8311.0,0.0,20140811190418
5643.0,0.0,20140811140842
1534.0,664.0,20140811175331
2199.0,648.0,20140817172919
957.0,664.0,20140811152045
7207.0,1893.0,20140811174051
3875.0,0.0,20140811114950
7260.0,0.0,20140817124920
2616.0,0.0,20140817171030
6144.0,0.0,20140811105319
6911.0,0.0,20140811121814
6031.0,0.0,20140811123508
2350.0,0.0,20140811101429
272.0,0.0,20140817130355
4829.0,0.0,20140811161810
4829.0,0.0,20140817163948
2391.0,0.0,20140811161917
7605.0,1980.0,20140817105451
3380.0,0.0,20140817161457
3537.0,0.0,20140811121513
4250.0,1888.0,20140811170324
4250.0,1888.0,20140817163435
4250.0,664.0,20140817110429
782.0,0.0,20140811185753
7507.0,0.0,20140811183307
6449.0,0.0,20140811124747
7106.0,0.0,20140817173028
9049.0,648.0,20140817110536
4912.0,0.0,20140811171217
659.0,0.0,20140817160321
8893.0,0.0,20140817190358
6935.0,0.0,20140811193541
3293.0,0.0,20140817145201
8245.0,0.0,20140811125738
8245.0,0.0,20140811134205
6832.0,0.0,20140811130831
6832.0,0.0,20140811172506
678.0,1910.0,20140811122757
8140.0,0.0,20140811180847
1167.0,1910.0,20140817154349
1167.0,1910.0,20140817174602
5159.0,0.0,20140811100324
5159.0,0.0,20140817123637
3718.0,0.0,20140811160351
3718.0,0.0,20140817150315
3636.0,0.0,20140817165308
3636.0,0.0,20140817114249
3636.0,0.0,20140817103105
4995.0,0.0,20140817193211
4995.0,0.0,20140817144835
4995.0,648.0,20140817121758
4995.0,0.0,20140817111036
4876.0,0.0,20140811121338
4876.0,0.0,20140817135400
4876.0,0.0,20140817111817
1256.0,0.0,20140811110547
1256.0,0.0,20140811143436
1256.0,0.0,20140811120346
5177.0,0.0,20140817141906
5177.0,0.0,20140817110650
4981.0,0.0,20140811105311
4981.0,0.0,20140811111345
4934.0,0.0,20140817104724
4934.0,0.0,20140817172314
1699.0,0.0,20140811111912
3295.0,0.0,20140811114452
3295.0,0.0,20140817185653
3295.0,0.0,20140817143956
7431.0,0.0,20140811153955
7431.0,0.0,20140817194530
7431.0,0.0,20140817152223
7431.0,0.0,20140817142131
4553.0,0.0,20140811105054
4553.0,0.0,20140817151347
4553.0,0.0,20140817104226
7232.0,0.0,20140811185220
2906.0,0.0,20140811131446
538.0,0.0,20140811110219
538.0,0.0,20140817165934
538.0,0.0,20140817141132
538.0,0.0,20140817134812
538.0,0.0,20140817120424
538.0,0.0,20140811150526
538.0,0.0,20140811144117
538.0,0.0,20140811134825
2267.0,0.0,20140817123424
3458.0,1910.0,20140811131017
2978.0,0.0,20140811191111
3707.0,1910.0,20140811101435
6135.0,1910.0,20140811101231
2642.0,0.0,20140811101537
9145.0,0.0,20140811161231
4087.0,0.0,20140811191541
1220.0,0.0,20140811175858
9346.0,0.0,20140811102445
3789.0,0.0,20140811145511
3789.0,0.0,20140811181729
6112.0,0.0,20140817194351
4028.0,0.0,20140811150113
3173.0,0.0,20140811144718
5972.0,0.0,20140817160119
4557.0,0.0,20140811154735
8305.0,0.0,20140811133054
8305.0,1910.0,20140817165047
9466.0,0.0,20140811172302
5254.0,0.0,20140811144848
5254.0,0.0,20140811170959
4536.0,0.0,20140817181529
1667.0,0.0,20140811144413
6305.0,0.0,20140811111054
6177.0,0.0,20140811105743
5855.0,0.0,20140817151251
3914.0,0.0,20140817190339
4674.0,0.0,20140811101917
4674.0,0.0,20140817171825
4674.0,0.0,20140817133025
599.0,0.0,20140817111405
163.0,0.0,20140811174924
129.0,0.0,20140817170020
7013.0,0.0,20140817173945
9162.0,0.0,20140811171437
744.0,0.0,20140811114332
8173.0,0.0,20140811185621
5491.0,0.0,20140811144231
6553.0,0.0,20140811152759
6516.0,1910.0,20140817143756
4100.0,0.0,20140811142628
4100.0,0.0,20140817190851
4100.0,0.0,20140817105139
1290.0,0.0,20140811105035
1290.0,0.0,20140817104339
787.0,0.0,20140811173920
3660.0,0.0,20140817193102
2547.0,0.0,20140811193109
1746.0,664.0,20140817155607
9558.0,0.0,20140817172514
5511.0,0.0,20140817175917
8607.0,0.0,20140817113931
9375.0,1910.0,20140811131349
8814.0,0.0,20140811142541
3076.0,0.0,20140817115241
1664.0,0.0,20140811133408
8522.0,0.0,20140811161706
8522.0,0.0,20140817152859
8210.0,0.0,20140817110052
3261.0,0.0,20140811175829
3261.0,0.0,20140817111450
9161.0,0.0,20140817142149
9161.0,0.0,20140817124628
9698.0,0.0,20140817145712
4722.0,0.0,20140811115537
4722.0,0.0,20140817152554
5464.0,648.0,20140817102142
7628.0,0.0,20140811160141
6228.0,0.0,20140811143230
2141.0,0.0,20140817193702
2141.0,0.0,20140817164759
3243.0,0.0,20140817151349
3243.0,1910.0,20140817135932
174.0,0.0,20140811104552
5907.0,664.0,20140817125600
2130.0,0.0,20140811113018
7380.0,0.0,20140817141059
7184.0,0.0,20140811111332
6246.0,0.0,20140811143438
3844.0,1910.0,20140811135040
3711.0,1910.0,20140817102930
7666.0,0.0,20140811134517
9937.0,0.0,20140817171955
9749.0,0.0,20140811115006
8922.0,0.0,20140811105842
2201.0,0.0,20140811103041
1069.0,0.0,20140811121626
7641.0,0.0,20140817173235
7641.0,0.0,20140817163845
3953.0,0.0,20140811101012
5378.0,0.0,20140817100845
6482.0,0.0,20140811110543
8691.0,0.0,20140811101255
9927.0,0.0,20140817155823
5863.0,0.0,20140811123935
1639.0,0.0,20140811155017
1639.0,0.0,20140817162259
1639.0,0.0,20140811170808
9916.0,0.0,20140811150129
8785.0,0.0,20140817193104
3887.0,0.0,20140811105149
7514.0,0.0,20140811164248
3075.0,0.0,20140811160600
4731.0,1910.0,20140811133935
1177.0,0.0,20140811110709
6298.0,0.0,20140811135540
6630.0,0.0,20140817162916
9379.0,0.0,20140811105117
9449.0,0.0,20140817165302
1837.0,664.0,20140811115354
9512.0,0.0,20140811154330
5507.0,0.0,20140811140630
6069.0,0.0,20140811134605
7418.0,0.0,20140817115316
4803.0,0.0,20140811155722
4803.0,0.0,20140811160431
428.0,0.0,20140811194759
428.0,0.0,20140817105704
7943.0,0.0,20140817191354
1464.0,0.0,20140811152353
3234.0,0.0,20140811100821
3234.0,0.0,20140817151504
5617.0,0.0,20140811111516
5617.0,0.0,20140817103352
6130.0,0.0,20140817180502
6130.0,0.0,20140817160036
2135.0,0.0,20140811184955
2135.0,0.0,20140817135855
2829.0,0.0,20140817194615
2829.0,648.0,20140817174934
969.0,0.0,20140811165210
543.0,0.0,20140811114516
21.0,0.0,20140811100006
4027.0,0.0,20140811150655
8796.0,0.0,20140811165351
9230.0,0.0,20140817173103
4721.0,0.0,20140811143833
4721.0,0.0,20140811190043
1672.0,0.0,20140817122001
1305.0,0.0,20140811183315
6599.0,0.0,20140811113951
8924.0,0.0,20140811124343
8924.0,0.0,20140817154731
8924.0,0.0,20140817125159
7860.0,1910.0,20140817172543
7860.0,1910.0,20140817104103
5267.0,0.0,20140811120531
7037.0,0.0,20140811154814
5733.0,648.0,20140811164347
5720.0,0.0,20140811185850
4656.0,0.0,20140811111237
6566.0,664.0,20140811161341
9467.0,0.0,20140817163034
230.0,0.0,20140817172618
294.0,0.0,20140817164305
7751.0,0.0,20140817125839
2334.0,0.0,20140811135131
2772.0,0.0,20140811143004
6134.0,0.0,20140811104407
9702.0,0.0,20140811161605
2617.0,0.0,20140811170449
1392.0,0.0,20140811113614
1392.0,0.0,20140811131410
1229.0,0.0,20140811120338
9314.0,0.0,20140817160818
1964.0,0.0,20140817100602
1964.0,0.0,20140817170717
8826.0,0.0,20140811104830
8826.0,0.0,20140817175319
8826.0,0.0,20140811130046
7852.0,0.0,20140811172335
7964.0,0.0,20140817104635
2873.0,648.0,20140811112002
9036.0,0.0,20140811145512
9036.0,0.0,20140811161632
6035.0,664.0,20140811161747
9282.0,0.0,20140811152930
5187.0,1910.0,20140811102518
1105.0,0.0,20140811162656
1105.0,0.0,20140817171611
3082.0,0.0,20140811111314
1589.0,0.0,20140811130150
1138.0,0.0,20140811131839
2524.0,0.0,20140811104620
2524.0,0.0,20140817132208
4987.0,0.0,20140811111843
751.0,0.0,20140817161755
609.0,0.0,20140811121100
9585.0,0.0,20140811121251
6528.0,0.0,20140811145030
6649.0,0.0,20140817115805
4928.0,1910.0,20140811125101
5262.0,0.0,20140811111758
1216.0,0.0,20140811125307
9581.0,1910.0,20140811131513
2013.0,664.0,20140811185416
3031.0,664.0,20140811105259
3031.0,1910.0,20140811110206
5833.0,0.0,20140811103639
5833.0,0.0,20140817170903
1862.0,0.0,20140811152326
8050.0,0.0,20140811162956
2919.0,0.0,20140817160248
5667.0,0.0,20140817180805
2490.0,0.0,20140811152459
3133.0,1910.0,20140811134922
1868.0,0.0,20140811190113
9142.0,0.0,20140811103919
9142.0,648.0,20140817101813
2849.0,0.0,20140817181459
4075.0,0.0,20140811135542
4075.0,0.0,20140817152147
4075.0,0.0,20140817102850
9771.0,664.0,20140811144615
3597.0,0.0,20140811111746
7614.0,0.0,20140811165254
7881.0,0.0,20140811110536
7881.0,0.0,20140817165808
7881.0,0.0,20140817141315
7881.0,0.0,20140817130119
4783.0,0.0,20140811174845
7908.0,0.0,20140811100729
8855.0,1910.0,20140817102930
6998.0,0.0,20140817104825
8444.0,1910.0,20140817111644
6764.0,0.0,20140817102113
3446.0,0.0,20140817114533
9097.0,0.0,20140817103931
3555.0,0.0,20140811185455
3810.0,0.0,20140811132054
3810.0,0.0,20140817155621
3810.0,0.0,20140817133144
3810.0,0.0,20140817103811
4744.0,0.0,20140811113150
4744.0,0.0,20140817123939
