USERID,SHOPID,ARRIVAL_TIME
EA9B0F271CE1F5CE33AD6B4F50BF2BB6,3452,20140815184436
EA9B0F271CE1F5CE33AD6B4F50BF2BB6,3452,20140815174819
8D7F046AE75C04CE4B4ED1BA7D848199,6417,20140811105955
8D7F046AE75C04CE4B4ED1BA7D848199,6304,20140817183310
8D7F046AE75C04CE4B4ED1BA7D848199,11608,20140817173036
8D7F046AE75C04CE4B4ED1BA7D848199,6191,20140817155034
8D7F046AE75C04CE4B4ED1BA7D848199,11725,20140817144741
8D7F046AE75C04CE4B4ED1BA7D848199,11725,20140817125208
8D7F046AE75C04CE4B4ED1BA7D848199,6164,20140816164308
8D7F046AE75C04CE4B4ED1BA7D848199,6472,20140816122450
8D7F046AE75C04CE4B4ED1BA7D848199,6454,20140815191634
8D7F046AE75C04CE4B4ED1BA7D848199,11741,20140815163803
8D7F046AE75C04CE4B4ED1BA7D848199,11763,20140815120011
8D7F046AE75C04CE4B4ED1BA7D848199,6207,20140814164210
8D7F046AE75C04CE4B4ED1BA7D848199,11574,20140814151414
8D7F046AE75C04CE4B4ED1BA7D848199,6210,20140814113059
8D7F046AE75C04CE4B4ED1BA7D848199,6207,20140813180412
8D7F046AE75C04CE4B4ED1BA7D848199,6207,20140813161932
8D7F046AE75C04CE4B4ED1BA7D848199,11725,20140813132027
8D7F046AE75C04CE4B4ED1BA7D848199,6133,20140813124652
8D7F046AE75C04CE4B4ED1BA7D848199,11763,20140812164800
8D7F046AE75C04CE4B4ED1BA7D848199,6310,20140811172823
8D7F046AE75C04CE4B4ED1BA7D848199,6472,20140811165539
8D7F046AE75C04CE4B4ED1BA7D848199,6454,20140811155636
8D7F046AE75C04CE4B4ED1BA7D848199,6472,20140811111944
020AB24784140AD22B2CD25B44787D1F,996,20140811110528
020AB24784140AD22B2CD25B44787D1F,996,20140817123918
020AB24784140AD22B2CD25B44787D1F,8860,20140817110635
020AB24784140AD22B2CD25B44787D1F,8860,20140816173859
020AB24784140AD22B2CD25B44787D1F,2189,20140816114429
020AB24784140AD22B2CD25B44787D1F,1023,20140815170508
020AB24784140AD22B2CD25B44787D1F,8058,20140815120237
020AB24784140AD22B2CD25B44787D1F,8860,20140814172832
020AB24784140AD22B2CD25B44787D1F,8066,20140814154328
020AB24784140AD22B2CD25B44787D1F,2189,20140814122954
020AB24784140AD22B2CD25B44787D1F,8058,20140814115421
020AB24784140AD22B2CD25B44787D1F,8066,20140812160200
020AB24784140AD22B2CD25B44787D1F,2189,20140812104720
020AB24784140AD22B2CD25B44787D1F,8066,20140811171545
982D7006FB2DF32353748D8A026BF3C3,11759,20140812101752
982D7006FB2DF32353748D8A026BF3C3,6335,20140816191114
982D7006FB2DF32353748D8A026BF3C3,6384,20140816181500
982D7006FB2DF32353748D8A026BF3C3,11759,20140816173255
982D7006FB2DF32353748D8A026BF3C3,11759,20140816165420
982D7006FB2DF32353748D8A026BF3C3,11730,20140816153922
982D7006FB2DF32353748D8A026BF3C3,6384,20140816144350
982D7006FB2DF32353748D8A026BF3C3,11759,20140816134500
982D7006FB2DF32353748D8A026BF3C3,11759,20140816123132
982D7006FB2DF32353748D8A026BF3C3,11763,20140816112354
982D7006FB2DF32353748D8A026BF3C3,11759,20140816101919
982D7006FB2DF32353748D8A026BF3C3,6384,20140813191605
982D7006FB2DF32353748D8A026BF3C3,11738,20140813181033
982D7006FB2DF32353748D8A026BF3C3,11759,20140813175138
982D7006FB2DF32353748D8A026BF3C3,6384,20140813163720
982D7006FB2DF32353748D8A026BF3C3,11759,20140813155237
982D7006FB2DF32353748D8A026BF3C3,11744,20140813145528
982D7006FB2DF32353748D8A026BF3C3,11759,20140813131844
982D7006FB2DF32353748D8A026BF3C3,6270,20140813124126
982D7006FB2DF32353748D8A026BF3C3,11759,20140813110741
982D7006FB2DF32353748D8A026BF3C3,11753,20140813102056
982D7006FB2DF32353748D8A026BF3C3,6384,20140812184807
982D7006FB2DF32353748D8A026BF3C3,6335,20140812173338
982D7006FB2DF32353748D8A026BF3C3,11759,20140812160635
982D7006FB2DF32353748D8A026BF3C3,6350,20140812154817
982D7006FB2DF32353748D8A026BF3C3,11738,20140812142010
982D7006FB2DF32353748D8A026BF3C3,11759,20140812134647
982D7006FB2DF32353748D8A026BF3C3,11759,20140812123424
982D7006FB2DF32353748D8A026BF3C3,6384,20140812115025
C3F87B934C79DC4DBB371461618ACD93,5870,20140813120747
C3F87B934C79DC4DBB371461618ACD93,11506,20140812151058
C3F87B934C79DC4DBB371461618ACD93,11889,20140811120547
C3F87B934C79DC4DBB371461618ACD93,11889,20140816180418
C3F87B934C79DC4DBB371461618ACD93,11535,20140815175240
C3F87B934C79DC4DBB371461618ACD93,11506,20140815121100
C3F87B934C79DC4DBB371461618ACD93,7155,20140815102216
C3F87B934C79DC4DBB371461618ACD93,11506,20140813175625
C3F87B934C79DC4DBB371461618ACD93,7499,20140813132419
C9838852DA038939B27A6D0D0DCF9C8D,9312,20140811142239
C9838852DA038939B27A6D0D0DCF9C8D,9280,20140817144106
C9838852DA038939B27A6D0D0DCF9C8D,9280,20140817112343
C9838852DA038939B27A6D0D0DCF9C8D,9010,20140816181850
C9838852DA038939B27A6D0D0DCF9C8D,9280,20140816160611
C9838852DA038939B27A6D0D0DCF9C8D,9280,20140816152551
C9838852DA038939B27A6D0D0DCF9C8D,3876,20140814112913
C9838852DA038939B27A6D0D0DCF9C8D,4848,20140814100316
C9838852DA038939B27A6D0D0DCF9C8D,4839,20140813181104
C9838852DA038939B27A6D0D0DCF9C8D,9270,20140813160852
C9838852DA038939B27A6D0D0DCF9C8D,3830,20140812104614
C9838852DA038939B27A6D0D0DCF9C8D,9280,20140811151240
2FEDCAED55E5D3BAE52EF82AB31803DC,10610,20140813195012
2FEDCAED55E5D3BAE52EF82AB31803DC,4756,20140817113650
2FEDCAED55E5D3BAE52EF82AB31803DC,10572,20140816141829
2FEDCAED55E5D3BAE52EF82AB31803DC,5175,20140816134447
2FEDCAED55E5D3BAE52EF82AB31803DC,10604,20140816100304
2FEDCAED55E5D3BAE52EF82AB31803DC,5175,20140815152753
2FEDCAED55E5D3BAE52EF82AB31803DC,5175,20140814122330
2FEDCAED55E5D3BAE52EF82AB31803DC,5175,20140814114604
95A114C13CFC322085FE87A25170C53F,2150,20140811100112
95A114C13CFC322085FE87A25170C53F,8066,20140817104526
95A114C13CFC322085FE87A25170C53F,8870,20140816175344
95A114C13CFC322085FE87A25170C53F,8870,20140816154316
95A114C13CFC322085FE87A25170C53F,2046,20140816110338
95A114C13CFC322085FE87A25170C53F,8870,20140816104602
95A114C13CFC322085FE87A25170C53F,8878,20140815170241
95A114C13CFC322085FE87A25170C53F,7361,20140815102540
95A114C13CFC322085FE87A25170C53F,416,20140813113615
95A114C13CFC322085FE87A25170C53F,2046,20140812175900
95A114C13CFC322085FE87A25170C53F,8870,20140812165232
95A114C13CFC322085FE87A25170C53F,1019,20140812155340
95A114C13CFC322085FE87A25170C53F,2046,20140812100835
95A114C13CFC322085FE87A25170C53F,8870,20140811181831
95A114C13CFC322085FE87A25170C53F,8870,20140811170032
95A114C13CFC322085FE87A25170C53F,978,20140811155857
95A114C13CFC322085FE87A25170C53F,978,20140811111951
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140811100901
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140817162908
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140817103044
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140816182208
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140816172715
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140816142433
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140816133023
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140816122058
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140816113606
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140815171148
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140815154036
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140815145706
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140815115302
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140814175344
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140814125606
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140814101926
CAA3CD875FE9C776E1B613CF6422F65D,8058,20140813180641
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140813173608
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140813160107
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140813151333
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140812165511
CAA3CD875FE9C776E1B613CF6422F65D,2189,20140812152531
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140812145715
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140812123618
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140811180759
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140811174315
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140811155603
CAA3CD875FE9C776E1B613CF6422F65D,8860,20140811110439
6986A313C6700FD8809208F6925711AF,9068,20140811120150
6986A313C6700FD8809208F6925711AF,10406,20140817173240
6986A313C6700FD8809208F6925711AF,10406,20140817102156
6986A313C6700FD8809208F6925711AF,10480,20140816103801
6986A313C6700FD8809208F6925711AF,4340,20140815132636
6986A313C6700FD8809208F6925711AF,4403,20140815115655
6986A313C6700FD8809208F6925711AF,9719,20140814133005
6986A313C6700FD8809208F6925711AF,4353,20140814103246
6986A313C6700FD8809208F6925711AF,4359,20140813184736
6986A313C6700FD8809208F6925711AF,4340,20140812183201
6986A313C6700FD8809208F6925711AF,7942,20140811152725
6986A313C6700FD8809208F6925711AF,26,20140811130450
542F2FBCE3A31E7496E6C9FD1B609B48,974,20140814115738
EFD645D2052197D028869116832C64B5,7211,20140812110105
EFD645D2052197D028869116832C64B5,11894,20140817113011
EFD645D2052197D028869116832C64B5,11910,20140813113258
E1A5C71B7FC3854539F6611913984404,3731,20140811131552
E1A5C71B7FC3854539F6611913984404,4499,20140817191804
E1A5C71B7FC3854539F6611913984404,4587,20140817132455
E1A5C71B7FC3854539F6611913984404,11011,20140817100253
E1A5C71B7FC3854539F6611913984404,4671,20140816194115
E1A5C71B7FC3854539F6611913984404,4671,20140815192526
E1A5C71B7FC3854539F6611913984404,4617,20140815170106
E1A5C71B7FC3854539F6611913984404,4486,20140815165757
E1A5C71B7FC3854539F6611913984404,4499,20140815110410
E1A5C71B7FC3854539F6611913984404,4499,20140814190807
E1A5C71B7FC3854539F6611913984404,4631,20140814104400
E1A5C71B7FC3854539F6611913984404,4483,20140813161822
E1A5C71B7FC3854539F6611913984404,4631,20140813153552
E1A5C71B7FC3854539F6611913984404,11011,20140812182516
E1A5C71B7FC3854539F6611913984404,8994,20140812115558
E1A5C71B7FC3854539F6611913984404,11245,20140811170304
A80519B6F4E4B364B8DFBD9E303AD8FF,9014,20140813152813
A80519B6F4E4B364B8DFBD9E303AD8FF,9274,20140817192459
FBD7E94804BDEE1DB2BB0552C18C31A6,3,20140813121704
FBD7E94804BDEE1DB2BB0552C18C31A6,7310,20140816190445
FBD7E94804BDEE1DB2BB0552C18C31A6,9069,20140816185502
FBD7E94804BDEE1DB2BB0552C18C31A6,9145,20140814164949
AEFD8E36560132D16093ACAA3D421007,7932,20140811155815
AEFD8E36560132D16093ACAA3D421007,5025,20140817163755
AEFD8E36560132D16093ACAA3D421007,3826,20140816173737
AEFD8E36560132D16093ACAA3D421007,3826,20140813180747
AEFD8E36560132D16093ACAA3D421007,4962,20140813163745
AEFD8E36560132D16093ACAA3D421007,3826,20140813155924
AEFD8E36560132D16093ACAA3D421007,8978,20140812150225
6EF860BB54548B0613BDEFC5D0E73038,2072,20140813185814
6EF860BB54548B0613BDEFC5D0E73038,1060,20140817130810
29C36E156D3955B7CF1FA90C8756D7F6,9596,20140811110817
29C36E156D3955B7CF1FA90C8756D7F6,1784,20140817192851
29C36E156D3955B7CF1FA90C8756D7F6,3335,20140817181706
29C36E156D3955B7CF1FA90C8756D7F6,9646,20140817165758
29C36E156D3955B7CF1FA90C8756D7F6,3164,20140816111705
29C36E156D3955B7CF1FA90C8756D7F6,9192,20140816105700
29C36E156D3955B7CF1FA90C8756D7F6,9600,20140815180241
29C36E156D3955B7CF1FA90C8756D7F6,9553,20140815172543
29C36E156D3955B7CF1FA90C8756D7F6,9553,20140815154221
29C36E156D3955B7CF1FA90C8756D7F6,8802,20140813173524
29C36E156D3955B7CF1FA90C8756D7F6,9540,20140813100706
29C36E156D3955B7CF1FA90C8756D7F6,1784,20140812195603
29C36E156D3955B7CF1FA90C8756D7F6,2021,20140812141923
29C36E156D3955B7CF1FA90C8756D7F6,9578,20140812135405
29C36E156D3955B7CF1FA90C8756D7F6,9553,20140812114247
29C36E156D3955B7CF1FA90C8756D7F6,10444,20140811172606
29C36E156D3955B7CF1FA90C8756D7F6,10404,20140811162747
96403233D8FCD9226CE27AB856D79BF7,1622,20140817162330
D57894DABE520A772F3F56A6B9E96B29,10675,20140811112853
D57894DABE520A772F3F56A6B9E96B29,5568,20140817193328
D57894DABE520A772F3F56A6B9E96B29,66,20140817174222
D57894DABE520A772F3F56A6B9E96B29,10774,20140817163520
D57894DABE520A772F3F56A6B9E96B29,10759,20140815181617
D57894DABE520A772F3F56A6B9E96B29,10773,20140815174446
D57894DABE520A772F3F56A6B9E96B29,10677,20140814171710
D57894DABE520A772F3F56A6B9E96B29,5331,20140814110102
D57894DABE520A772F3F56A6B9E96B29,10773,20140813161901
D57894DABE520A772F3F56A6B9E96B29,10666,20140813155209
D57894DABE520A772F3F56A6B9E96B29,10773,20140812123200
D57894DABE520A772F3F56A6B9E96B29,66,20140811152152
D57894DABE520A772F3F56A6B9E96B29,5502,20140811120708
46AA3FDCE71EDC83C623D8335F5AF566,664,20140811105229
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140817192139
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140817180106
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140817160408
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140817153005
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140817134744
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140817122659
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140817103357
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140816152717
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140816134822
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140816121125
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140816105037
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140815190311
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140815181140
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140815173932
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140815161805
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140815102941
46AA3FDCE71EDC83C623D8335F5AF566,9151,20140814185738
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140814175848
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140814160949
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140814153453
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140814135849
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140814122123
46AA3FDCE71EDC83C623D8335F5AF566,9165,20140814115850
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140814101306
46AA3FDCE71EDC83C623D8335F5AF566,9151,20140813192930
46AA3FDCE71EDC83C623D8335F5AF566,664,20140813180230
46AA3FDCE71EDC83C623D8335F5AF566,9256,20140813172931
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140813154332
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140813143528
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140813135121
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140813115718
46AA3FDCE71EDC83C623D8335F5AF566,9290,20140813104907
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140812192758
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140812175843
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140812161309
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140812154147
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140812132501
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140812115446
46AA3FDCE71EDC83C623D8335F5AF566,9151,20140812103807
46AA3FDCE71EDC83C623D8335F5AF566,9151,20140811190313
46AA3FDCE71EDC83C623D8335F5AF566,3724,20140811181051
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140811170309
46AA3FDCE71EDC83C623D8335F5AF566,520,20140811152419
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140811135330
46AA3FDCE71EDC83C623D8335F5AF566,9057,20140811120930
46AA3FDCE71EDC83C623D8335F5AF566,3864,20140811110510
CDD569D2952AA39740C48D6A0EA0F052,9057,20140811124149
CDD569D2952AA39740C48D6A0EA0F052,9023,20140817191629
CDD569D2952AA39740C48D6A0EA0F052,9023,20140817173439
CDD569D2952AA39740C48D6A0EA0F052,9057,20140817131349
CDD569D2952AA39740C48D6A0EA0F052,9057,20140817112509
CDD569D2952AA39740C48D6A0EA0F052,664,20140816194701
CDD569D2952AA39740C48D6A0EA0F052,9057,20140816175836
CDD569D2952AA39740C48D6A0EA0F052,9057,20140816160219
CDD569D2952AA39740C48D6A0EA0F052,664,20140816141216
CDD569D2952AA39740C48D6A0EA0F052,9151,20140813145650
CDD569D2952AA39740C48D6A0EA0F052,9151,20140813100210
CDD569D2952AA39740C48D6A0EA0F052,9151,20140811193905
CDD569D2952AA39740C48D6A0EA0F052,9151,20140811173941
CDD569D2952AA39740C48D6A0EA0F052,9151,20140811161059
CDD569D2952AA39740C48D6A0EA0F052,9057,20140811143817
768DCF03261029B390198F5DBE6F8A3D,8931,20140811190913
768DCF03261029B390198F5DBE6F8A3D,8931,20140816173330
768DCF03261029B390198F5DBE6F8A3D,8931,20140816165754
768DCF03261029B390198F5DBE6F8A3D,8931,20140814184518
768DCF03261029B390198F5DBE6F8A3D,8870,20140814101637
768DCF03261029B390198F5DBE6F8A3D,8066,20140813122637
768DCF03261029B390198F5DBE6F8A3D,8066,20140813113018
768DCF03261029B390198F5DBE6F8A3D,2114,20140813101751
FB7769ED67E7498E241E7DB25D488F78,734,20140811100706
FB7769ED67E7498E241E7DB25D488F78,8944,20140817130220
FB7769ED67E7498E241E7DB25D488F78,8042,20140816174803
FB7769ED67E7498E241E7DB25D488F78,996,20140816165713
FB7769ED67E7498E241E7DB25D488F78,8869,20140814173604
FB7769ED67E7498E241E7DB25D488F78,978,20140814161041
FB7769ED67E7498E241E7DB25D488F78,8066,20140812171159
FB7769ED67E7498E241E7DB25D488F78,1044,20140811172323
FB7769ED67E7498E241E7DB25D488F78,8066,20140811144042
D8253422D0526DBE68545E8999203C6A,6270,20140812163615
D8253422D0526DBE68545E8999203C6A,6270,20140817170737
D8253422D0526DBE68545E8999203C6A,6270,20140817165409
D8253422D0526DBE68545E8999203C6A,6270,20140816164615
B44187F1673A9C3CAF87834DEBCD31B9,409,20140811100832
B44187F1673A9C3CAF87834DEBCD31B9,1918,20140817154958
B44187F1673A9C3CAF87834DEBCD31B9,3300,20140815164126
B44187F1673A9C3CAF87834DEBCD31B9,3319,20140814115734
B44187F1673A9C3CAF87834DEBCD31B9,9685,20140812173247
B44187F1673A9C3CAF87834DEBCD31B9,1942,20140811181917
8EC73D527D915F9911ED7EEA03EB40A8,4340,20140811170419
8EC73D527D915F9911ED7EEA03EB40A8,10406,20140817170205
8EC73D527D915F9911ED7EEA03EB40A8,9553,20140817133103
8EC73D527D915F9911ED7EEA03EB40A8,4404,20140816162056
8EC73D527D915F9911ED7EEA03EB40A8,4340,20140813143839
8EC73D527D915F9911ED7EEA03EB40A8,7736,20140813124431
6E5722370D8809BBB1E3C69B463A7E0D,4966,20140811151112
6E5722370D8809BBB1E3C69B463A7E0D,5654,20140817160700
6E5722370D8809BBB1E3C69B463A7E0D,3791,20140817140211
6E5722370D8809BBB1E3C69B463A7E0D,3854,20140817121136
6E5722370D8809BBB1E3C69B463A7E0D,9230,20140817115251
6E5722370D8809BBB1E3C69B463A7E0D,3790,20140816115105
6E5722370D8809BBB1E3C69B463A7E0D,4966,20140814180307
6E5722370D8809BBB1E3C69B463A7E0D,9120,20140813110403
6E5722370D8809BBB1E3C69B463A7E0D,633,20140813104403
6E5722370D8809BBB1E3C69B463A7E0D,7963,20140812165722
ADD650765EBBA4A03D06294612F5BA26,9280,20140812120921
ADD650765EBBA4A03D06294612F5BA26,7786,20140817191040
ADD650765EBBA4A03D06294612F5BA26,416,20140817114240
ADD650765EBBA4A03D06294612F5BA26,3536,20140812135730
A7CD8A8096E4A708DD76AB9CAC68E200,549,20140814105800
A7CD8A8096E4A708DD76AB9CAC68E200,8008,20140816125233
A80C29AD1CDD5C27E03C22CF44C5D6C5,10677,20140812190923
A80C29AD1CDD5C27E03C22CF44C5D6C5,10758,20140816105023
A80C29AD1CDD5C27E03C22CF44C5D6C5,10677,20140815114059
A80C29AD1CDD5C27E03C22CF44C5D6C5,5517,20140815101212
A80C29AD1CDD5C27E03C22CF44C5D6C5,10759,20140814111933
A80C29AD1CDD5C27E03C22CF44C5D6C5,5306,20140813121810
A80C29AD1CDD5C27E03C22CF44C5D6C5,33,20140813111500
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140811100406
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140817193859
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140817160153
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140817120514
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140817103221
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140816191341
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140816171148
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140816165915
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140816130118
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140816125732
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140816110023
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140815195353
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140815162616
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140815153253
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140815141405
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140815100447
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140814174849
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140814152945
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140813140527
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140813115535
9C85E1A5C1B8032F7C706DC1F91033A3,6210,20140811172025
249827FFCD9E4E1C28D0615A6BEC3007,9151,20140811163005
249827FFCD9E4E1C28D0615A6BEC3007,4947,20140817165330
249827FFCD9E4E1C28D0615A6BEC3007,9057,20140817131645
249827FFCD9E4E1C28D0615A6BEC3007,9023,20140817112329
249827FFCD9E4E1C28D0615A6BEC3007,4947,20140816151757
249827FFCD9E4E1C28D0615A6BEC3007,4947,20140815132459
249827FFCD9E4E1C28D0615A6BEC3007,7308,20140814190418
249827FFCD9E4E1C28D0615A6BEC3007,7913,20140814171831
249827FFCD9E4E1C28D0615A6BEC3007,9263,20140813160231
249827FFCD9E4E1C28D0615A6BEC3007,4947,20140813125256
249827FFCD9E4E1C28D0615A6BEC3007,664,20140812110527
249827FFCD9E4E1C28D0615A6BEC3007,9086,20140811174710
603FFC33D6E84773ADAE647575201E07,3864,20140811105943
603FFC33D6E84773ADAE647575201E07,3864,20140817191758
603FFC33D6E84773ADAE647575201E07,3724,20140817172854
603FFC33D6E84773ADAE647575201E07,3864,20140817153144
603FFC33D6E84773ADAE647575201E07,7277,20140816115500
603FFC33D6E84773ADAE647575201E07,3864,20140815195539
603FFC33D6E84773ADAE647575201E07,7277,20140815174232
603FFC33D6E84773ADAE647575201E07,7277,20140815134932
603FFC33D6E84773ADAE647575201E07,7277,20140815115518
603FFC33D6E84773ADAE647575201E07,7277,20140814175528
603FFC33D6E84773ADAE647575201E07,553,20140814135804
603FFC33D6E84773ADAE647575201E07,7277,20140814120429
603FFC33D6E84773ADAE647575201E07,7277,20140814100759
603FFC33D6E84773ADAE647575201E07,3864,20140813180710
603FFC33D6E84773ADAE647575201E07,7277,20140813101705
603FFC33D6E84773ADAE647575201E07,7277,20140812183518
603FFC33D6E84773ADAE647575201E07,3864,20140812143114
603FFC33D6E84773ADAE647575201E07,3864,20140812122106
603FFC33D6E84773ADAE647575201E07,9202,20140811181637
603FFC33D6E84773ADAE647575201E07,7277,20140811160846
603FFC33D6E84773ADAE647575201E07,4947,20140811145339
AC439B23D79B260A145BB88B945FD08D,9170,20140812103019
AC439B23D79B260A145BB88B945FD08D,9082,20140817105646
AC439B23D79B260A145BB88B945FD08D,9082,20140816144300
AC439B23D79B260A145BB88B945FD08D,9087,20140816110758
AC439B23D79B260A145BB88B945FD08D,9170,20140816102058
AC439B23D79B260A145BB88B945FD08D,9290,20140815184954
AC439B23D79B260A145BB88B945FD08D,9259,20140815173035
AC439B23D79B260A145BB88B945FD08D,9290,20140815113252
AC439B23D79B260A145BB88B945FD08D,9290,20140813185722
AC439B23D79B260A145BB88B945FD08D,9082,20140813174447
AC439B23D79B260A145BB88B945FD08D,9170,20140813152915
AC439B23D79B260A145BB88B945FD08D,9207,20140813142904
9F7A67149E6BDA1525334581EE2AC339,9151,20140811110335
9F7A67149E6BDA1525334581EE2AC339,9151,20140817194049
9F7A67149E6BDA1525334581EE2AC339,9151,20140817180513
9F7A67149E6BDA1525334581EE2AC339,9151,20140817162914
9F7A67149E6BDA1525334581EE2AC339,9151,20140817145321
9F7A67149E6BDA1525334581EE2AC339,9151,20140817124946
9F7A67149E6BDA1525334581EE2AC339,9151,20140816181409
9F7A67149E6BDA1525334581EE2AC339,9151,20140816163232
9F7A67149E6BDA1525334581EE2AC339,9151,20140816145057
9F7A67149E6BDA1525334581EE2AC339,9151,20140816131457
9F7A67149E6BDA1525334581EE2AC339,9151,20140815152051
9F7A67149E6BDA1525334581EE2AC339,9151,20140815133441
9F7A67149E6BDA1525334581EE2AC339,9151,20140815115151
9F7A67149E6BDA1525334581EE2AC339,9151,20140815101043
9F7A67149E6BDA1525334581EE2AC339,9151,20140814153654
9F7A67149E6BDA1525334581EE2AC339,9151,20140814134825
9F7A67149E6BDA1525334581EE2AC339,9151,20140814120204
9F7A67149E6BDA1525334581EE2AC339,9151,20140814101630
9F7A67149E6BDA1525334581EE2AC339,4940,20140812182852
9F7A67149E6BDA1525334581EE2AC339,9151,20140812164530
9F7A67149E6BDA1525334581EE2AC339,9023,20140812142517
9F7A67149E6BDA1525334581EE2AC339,9151,20140812122607
9F7A67149E6BDA1525334581EE2AC339,9023,20140812105726
9F7A67149E6BDA1525334581EE2AC339,9151,20140811191506
9F7A67149E6BDA1525334581EE2AC339,9151,20140811172719
9F7A67149E6BDA1525334581EE2AC339,9151,20140811130218
8E9C3276915346A0A49C8DEB776E8ED8,9151,20140811112730
8E9C3276915346A0A49C8DEB776E8ED8,9057,20140813191229
8E9C3276915346A0A49C8DEB776E8ED8,3745,20140813172746
8E9C3276915346A0A49C8DEB776E8ED8,9151,20140813132358
8E9C3276915346A0A49C8DEB776E8ED8,9151,20140813111759
8E9C3276915346A0A49C8DEB776E8ED8,9151,20140812194331
8E9C3276915346A0A49C8DEB776E8ED8,9151,20140812175838
8E9C3276915346A0A49C8DEB776E8ED8,9057,20140812160238
8E9C3276915346A0A49C8DEB776E8ED8,9151,20140812134203
8E9C3276915346A0A49C8DEB776E8ED8,9057,20140811195614
